!	2635	2635	1196	!
たでしょうか	142	325	4427	たでせうか
たでしようか	142	325	4427	たでせうか
だけぢゃない	296	204	2667	だけぢゃない
だけぢゃない	296	204	2667	だけぢやない
だけぢやない	296	204	2667	だけぢやない
だけじゃない	296	204	2668	だけぢゃない
だけじゃない	296	204	2668	だけぢやない
だけじやない	296	204	2668	だけぢやない
ちやいけない	344	204	2703	ちやいけない
ちゃひました	1827	142	890	ちゃひました
ちゃひました	1827	142	890	ちやひました
ちやひました	1827	142	890	ちやひました
ちゃいました	1827	142	891	ちゃひました
ちゃいました	1827	142	891	ちやひました
ちやいました	1827	142	891	ちやひました
ちゃひました	344	142	1777	ちゃひました
ちゃひました	344	142	1777	ちやひました
ちやひました	344	142	1777	ちやひました
ちゃいました	344	142	1778	ちゃひました
ちゃいました	344	142	1778	ちやひました
ちやいました	344	142	1778	ちやひました
ちゃひますか	344	325	2665	ちゃひますか
ちゃひますか	344	325	2665	ちやひますか
ちやひますか	344	325	2665	ちやひますか
ちゃいますか	344	325	2666	ちゃひますか
ちゃいますか	344	325	2666	ちやひますか
ちやいますか	344	325	2666	ちやひますか
ちゃひますが	344	332	2627	ちゃひますが
ちゃひますが	344	332	2627	ちやひますが
ちやひますが	344	332	2627	ちやひますが
ちゃいますが	344	332	2628	ちゃひますが
ちゃいますが	344	332	2628	ちやひますが
ちやいますが	344	332	2628	ちやひますが
ちゃひますね	344	418	3004	ちゃひますね
ちゃひますね	344	418	3004	ちやひますね
ちやひますね	344	418	3004	ちやひますね
ちゃいますね	344	418	3005	ちゃひますね
ちゃいますね	344	418	3005	ちやひますね
ちやいますね	344	418	3005	ちやひますね
ちゃひますよ	344	425	3309	ちゃひますよ
ちゃひますよ	344	425	3309	ちやひますよ
ちやひますよ	344	425	3309	ちやひますよ
ちゃいますよ	344	425	3310	ちゃひますよ
ちゃいますよ	344	425	3310	ちやひますよ
ちやいますよ	344	425	3310	ちやひますよ
てをりません	348	45	3454	てをりません
ておりません	348	45	3455	てをりません
ておりません	348	45	3455	てをりません
てしまひます	348	240	2966	てしまひます
てしまいます	348	240	2967	てしまひます
てしまいます	348	240	2967	てしまひます
ててよかつた	1215	142	4867	ててよかつた
できてゐます	700	240	2705	できてゐます
できてうぃます	700	240	2705	できてゐます
できています	700	240	2706	できてゐます
できています	700	240	2706	できてゐます
できなかつた	693	142	2045	できなかつた
できるだらう	679	35	3401	できるだらう
できるだろう	679	35	3402	できるだらう
できるだろう	679	35	3402	できるだらう
でしてゐます	192	240	3733	でしてゐます
でしてうぃます	192	240	3733	でしてゐます
でしています	192	240	3734	でしてゐます
でしています	192	240	3734	でしてゐます
でしまひます	349	240	2995	でしまひます
でしまいます	349	240	2996	でしまひます
でしまいます	349	240	2996	でしまひます
でせうかね	172	418	3742	でせうかね
でしょうかね	172	418	3743	でせうかね
でしようかね	172	418	3743	でせうかね
ないでゐます	213	240	1611	ないでゐます
ないでうぃます	213	240	1611	ないでゐます
ないでいます	213	240	1612	ないでゐます
ないでいます	213	240	1612	ないでゐます
ないでせう	204	172	3154	ないでせう
ないでしょう	204	172	3155	ないでせう
ないでしよう	204	172	3155	ないでせう
なかつたけど	211	334	3373	なかつたけど
なかつたです	211	172	2860	なかつたです
なかつたなあ	211	418	3298	なかつたなあ
なかつたので	211	359	3195	なかつたので
なくらゐです	163	172	5379	なくらゐです
なくらうぃです	163	172	5379	なくらゐです
なくらいです	163	172	5380	なくらゐです
なくらいです	163	172	5380	なくらゐです
ばいいぢゃん	361	37	4413	ばいいぢゃん
ばいいぢゃん	361	37	4413	ばいいぢやん
ばいいぢやん	361	37	4413	ばいいぢやん
ばいいじゃん	361	37	4414	ばいいぢゃん
ばいいじゃん	361	37	4414	ばいいぢやん
ばいいじやん	361	37	4414	ばいいぢやん
ばかりだつた	310	142	2996	ばかりだつた
べきであらう	119	35	3948	べきであらう
べきであろう	119	35	3949	べきであらう
べきであろう	119	35	3949	べきであらう
べきでせう	119	172	2507	べきでせう
べきでしょう	119	172	2508	べきでせう
べきでしよう	119	172	2508	べきでせう
られてゐます	481	240	1928	られてゐます
られてうぃます	481	240	1928	られてゐます
られています	481	240	1929	られてゐます
られています	481	240	1929	られてゐます
られなかつた	475	142	1919	られなかつた
れたでせう	482	172	3462	れたでせう
れたでしょう	482	172	3463	れたでせう
れたでしよう	482	172	3463	れたでせう
れてゐました	482	142	3193	れてゐました
れてうぃました	482	142	3193	れてゐました
れていました	482	142	3194	れてゐました
れていました	482	142	3194	れてゐました
れてをります	482	240	3012	れてをります
れております	482	240	3013	れてをります
れております	482	240	3013	れてをります
かかでせうか	1540	325	1609	かかでせうか
かかでしょうか	1540	325	1610	かかでせうか
かかでしようか	1540	325	1610	かかでせうか
からでせうか	330	325	3650	からでせうか
からでしょうか	330	325	3651	からでせうか
からでしようか	330	325	3651	からでせうか
くらゐでせう	289	172	3505	くらゐでせう
くらうぃでせう	289	172	3505	くらゐでせう
くらいでしょう	289	172	3506	くらゐでせう
くらいでしよう	289	172	3506	くらゐでせう
くらゐですかね	289	418	3341	くらゐですかね
くらうぃですかね	289	418	3341	くらゐですかね
くらいですかね	289	418	3342	くらゐですかね
くらいですかね	289	418	3342	くらゐですかね
ございましたつ	68	418	3498	ございましたつ
されてゐました	632	142	3039	されてゐました
されてうぃました	632	142	3039	されてゐました
されていました	632	142	3040	されてゐました
されていました	632	142	3040	されてゐました
されてをります	632	240	2792	されてをります
されております	632	240	2793	されてをります
されております	632	240	2793	されてをります
してしまひます	634	240	3218	してしまひます
してしまいます	634	240	3219	してしまひます
してしまいます	634	240	3219	してしまひます
しないでせう	633	172	2150	しないでせう
しないでしょう	633	172	2151	しないでせう
しないでしよう	633	172	2151	しないでせう
ぢゃひませう	340	240	2049	ぢゃひませう
ぢゃひませう	340	240	2049	ぢやひませう
ぢやひませう	340	240	2049	ぢやひませう
じゃいましょう	340	240	2050	ぢゃひませう
じゃいましょう	340	240	2050	ぢやひませう
じやいましよう	340	240	2050	ぢやひませう
ぢゃないですか	292	325	3221	ぢゃないですか
ぢゃないですか	292	325	3221	ぢやないですか
ぢやないですか	292	325	3221	ぢやないですか
じゃないですか	292	325	3222	ぢゃないですか
じゃないですか	292	325	3222	ぢやないですか
じやないですか	292	325	3222	ぢやないですか
ぢゃないですが	292	332	3288	ぢゃないですが
ぢゃないですが	292	332	3288	ぢやないですが
ぢやないですが	292	332	3288	ぢやないですが
じゃないですが	292	332	3289	ぢゃないですが
じゃないですが	292	332	3289	ぢやないですが
じやないですが	292	332	3289	ぢやないですが
すべきでせう	574	172	2513	すべきでせう
すべきでしょう	574	172	2514	すべきでせう
すべきでしよう	574	172	2514	すべきでせう
すればよかつた	623	142	3362	すればよかつた
だけでせうか	296	325	3182	だけでせうか
だけでしょうか	296	325	3183	だけでせうか
だけでしようか	296	325	3183	だけでせうか
ちやいけません	344	45	3351	ちやいけません
ちゃひましたが	344	332	3842	ちゃひましたが
ちゃひましたが	344	332	3842	ちやひましたが
ちやひましたが	344	332	3842	ちやひましたが
ちゃいましたが	344	332	3843	ちゃひましたが
ちゃいましたが	344	332	3843	ちやひましたが
ちやいましたが	344	332	3843	ちやひましたが
ちゃひませう	344	240	2220	ちゃひませう
ちゃひませう	344	240	2220	ちやひませう
ちやひませう	344	240	2220	ちやひませう
ちゃいましょう	344	240	2221	ちゃひませう
ちゃいましょう	344	240	2221	ちやひませう
ちやいましよう	344	240	2221	ちやひませう
ちゃひますよね	344	418	3487	ちゃひますよね
ちゃひますよね	344	418	3487	ちやひますよね
ちやひますよね	344	418	3487	ちやひますよね
ちゃいますよね	344	418	3488	ちゃひますよね
ちゃいますよね	344	418	3488	ちやひますよね
ちやいますよね	344	418	3488	ちやひますよね
てしまひました	348	142	3054	てしまひました
てしまいました	348	142	3055	てしまひました
てしまいました	348	142	3055	てしまひました
できてゐました	700	142	3613	できてゐました
できてうぃました	700	142	3613	できてゐました
できていました	700	142	3614	できてゐました
できていました	700	142	3614	できてゐました
できてをります	700	240	3394	できてをります
できております	700	240	3395	できてをります
できております	700	240	3395	できてをります
できるでせう	679	172	2708	できるでせう
できるでしょう	679	172	2709	できるでせう
できるでしよう	679	172	2709	できるでせう
でしまひました	349	142	2972	でしまひました
でしまいました	349	142	2973	でしまひました
でしまいました	349	142	2973	でしまひました
とよいでせう	350	172	4436	とよいでせう
とよいでしょう	350	172	4437	とよいでせう
とよいでしよう	350	172	4437	とよいでせう
なきやいけない	200	204	2239	なきやいけない
はないでせう	283	172	5351	はないでせう
はないでしょう	283	172	5352	はないでせう
はないでしよう	283	172	5352	はないでせう
ばいいぢゃない	361	204	4825	ばいいぢゃない
ばいいぢゃない	361	204	4825	ばいいぢやない
ばいいぢやない	361	204	4825	ばいいぢやない
ばいいじゃない	361	204	4826	ばいいぢゃない
ばいいじゃない	361	204	4826	ばいいぢやない
ばいいじやない	361	204	4826	ばいいぢやない
ばいいでせう	361	172	4180	ばいいでせう
ばいいでしょう	361	172	4181	ばいいでせう
ばいいでしよう	361	172	4181	ばいいでせう
ばよいでせう	361	172	4533	ばよいでせう
ばよいでしょう	361	172	4534	ばよいでせう
ばよいでしよう	361	172	4534	ばよいでせう
べきでせうか	119	325	2906	べきでせうか
べきでしょうか	119	325	2907	べきでせうか
べきでしようか	119	325	2907	べきでせうか
られてゐました	481	142	2928	られてゐました
られてうぃました	481	142	2928	られてゐました
られていました	481	142	2929	られてゐました
られていました	481	142	2929	られてゐました
られてをります	481	240	2659	られてをります
られております	481	240	2660	られてをります
られております	481	240	2660	られてをります
られるでせう	463	172	2860	られるでせう
られるでしょう	463	172	2861	られるでせう
られるでしよう	463	172	2861	られるでせう
れてをりません	482	45	3661	れてをりません
れておりません	482	45	3662	れてをりません
れておりません	482	45	3662	れてをりません
れてしまひます	482	240	3583	れてしまひます
れてしまいます	482	240	3584	れてしまひます
れてしまいます	482	240	3584	れてしまひます
いただいてゐます	1326	240	1926	いただいてゐます
いただいてうぃます	1326	240	1926	いただいてゐます
いただいています	1326	240	1927	いただいてゐます
いただいています	1326	240	1927	いただいてゐます
くらゐでせうか	289	325	3120	くらゐでせうか
くらうぃでせうか	289	325	3120	くらゐでせうか
くらいでしょうか	289	325	3121	くらゐでせうか
くらいでしようか	289	325	3121	くらゐでせうか
してしまひました	634	142	3218	してしまひました
してしまいました	634	142	3219	してしまひました
してしまいました	634	142	3219	してしまひました
ぢゃないですかね	292	418	3276	ぢゃないですかね
ぢゃないですかね	292	418	3276	ぢやないですかね
ぢやないですかね	292	418	3276	ぢやないですかね
じゃないですかね	292	418	3277	ぢゃないですかね
じゃないですかね	292	418	3277	ぢやないですかね
じやないですかね	292	418	3277	ぢやないですかね
すべきでせうか	574	325	2935	すべきでせうか
すべきでしょうか	574	325	2936	すべきでせうか
すべきでしようか	574	325	2936	すべきでせうか
せてしまひました	480	142	3509	せてしまひました
せてしまいました	480	142	3510	せてしまひました
せてしまいました	480	142	3510	せてしまひました
できないでせう	693	172	2338	できないでせう
できないでしょう	693	172	2339	できないでせう
できないでしよう	693	172	2339	できないでせう
でしたでせうか	192	325	3619	でしたでせうか
でしたでしょうか	192	325	3620	でしたでせうか
でしたでしようか	192	325	3620	でしたでせうか
ばいいでせうか	361	325	4935	ばいいでせうか
ばいいでしょうか	361	325	4936	ばいいでせうか
ばいいでしようか	361	325	4936	ばいいでせうか
ばよいでせうか	361	325	5461	ばよいでせうか
ばよいでしょうか	361	325	5462	ばよいでせうか
ばよいでしようか	361	325	5462	ばよいでせうか
ましたでせうか	260	325	3751	ましたでせうか
ましたでしょうか	260	325	3752	ましたでせうか
ましたでしようか	260	325	3752	ましたでせうか
られないでせう	475	172	2595	られないでせう
られないでしょう	475	172	2596	られないでせう
られないでしよう	475	172	2596	られないでせう
れてしまひました	482	142	3458	れてしまひました
れてしまいました	482	142	3459	れてしまひました
れてしまいました	482	142	3459	れてしまひました
できないでせうか	693	325	2939	できないでせうか
できないでしょうか	693	325	2940	できないでせうか
できないでしようか	693	325	2940	できないでせうか
つづける	1116	1116	1327	續ける
くさい	2288	2288	1126	臭い
にくい	2524	2524	1243	難い
かたい	2524	2524	1243	難い
にくい	2524	2524	1244	難い
にくい	2524	2524	1244	難い
